text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
issue_bodies,190,before,Deployment,0.15950733,Bug Fixing & Debugging,0.14857367,0.010933660000000012
issue_bodies,191,before,Bug Fixing & Debugging,0.14848013,Testing & CI,0.14683932,0.0016408099999999926
issue_bodies,192,before,Bug Fixing & Debugging,0.15025418,UI / UX,0.15019535,5.882999999998195e-05
issue_bodies,196,before,UI / UX,0.18022682,Deployment,0.16670184,0.01352498000000002
issue_bodies,200,before,Feature Development,0.17107615,UI / UX,0.15180118,0.019274970000000002
issue_bodies,201,before,Feature Development,0.17511539,Documentation & Communication,0.16905418,0.006061210000000011
issue_bodies,202,before,Documentation & Communication,0.15121113,Feature Development,0.14898199,0.0022291399999999906
issue_bodies,203,before,Bug Fixing & Debugging,0.1571257,Testing & CI,0.13950008,0.01762562000000001
issue_bodies,204,before,Documentation & Communication,0.15287581,Code Review & Collaboration,0.13915214,0.013723669999999993
issue_bodies,206,before,Bug Fixing & Debugging,0.14316489,Documentation & Communication,0.13777012,0.005394769999999993
issue_bodies,207,before,Feature Development,0.17989177,Documentation & Communication,0.16068819,0.019203579999999998
issue_bodies,209,before,Deployment,0.15723057,Feature Development,0.1551334,0.0020971699999999815
issue_bodies,213,before,Bug Fixing & Debugging,0.15164441,Refactoring & Cleanup,0.13298984,0.01865457000000001
issue_bodies,215,before,Refactoring & Cleanup,0.14198297,Feature Development,0.13976467,0.0022182999999999786
issue_bodies,216,before,Bug Fixing & Debugging,0.15040873,Testing & CI,0.14894229,0.0014664399999999855
issue_bodies,217,before,Bug Fixing & Debugging,0.17398942,UI / UX,0.16237143,0.011617989999999995
issue_bodies,221,before,Documentation & Communication,0.15274866,Deployment,0.14132658,0.011422080000000001
issue_bodies,225,before,Bug Fixing & Debugging,0.17513488,Testing & CI,0.1717193,0.0034155800000000014
issue_bodies,227,before,Feature Development,0.16675413,Refactoring & Cleanup,0.1527195,0.014034629999999992
issue_bodies,230,before,Refactoring & Cleanup,0.15042947,Documentation & Communication,0.13387017,0.0165593
issue_bodies,232,before,UI / UX,0.13849977,Deployment,0.1381838,0.00031596999999999875
issue_bodies,237,before,Documentation & Communication,0.15437494,Bug Fixing & Debugging,0.14315856,0.011216379999999998
issue_bodies,238,before,Documentation & Communication,0.15437494,Bug Fixing & Debugging,0.14315856,0.011216379999999998
issue_bodies,239,before,Documentation & Communication,0.15260239,Bug Fixing & Debugging,0.14335586,0.009246530000000003
issue_bodies,240,before,Documentation & Communication,0.15260239,Bug Fixing & Debugging,0.14335586,0.009246530000000003
issue_bodies,241,before,Documentation & Communication,0.15308687,Bug Fixing & Debugging,0.14482902,0.008257850000000011
issue_bodies,242,before,Documentation & Communication,0.15308687,Bug Fixing & Debugging,0.14482902,0.008257850000000011
issue_bodies,245,before,Documentation & Communication,0.15164109,Bug Fixing & Debugging,0.14350691,0.008134180000000019
issue_bodies,247,before,Testing & CI,0.13599747,Feature Development,0.1359544,4.307000000000616e-05
issue_bodies,248,before,Bug Fixing & Debugging,0.15698172,Feature Development,0.14524736,0.01173436
issue_bodies,249,before,Deployment,0.14623536,Testing & CI,0.13923477,0.007000590000000001
issue_bodies,251,before,Feature Development,0.15541367,Deployment,0.15475203,0.0006616399999999911
issue_bodies,252,before,Documentation & Communication,0.1573886,Code Review & Collaboration,0.15084422,0.0065443799999999885
issue_bodies,253,before,Documentation & Communication,0.15777726,Deployment,0.15090628,0.006870979999999999
issue_bodies,254,before,Documentation & Communication,0.15596303,Deployment,0.13926062,0.01670241
issue_bodies,259,before,Deployment,0.15137662,Bug Fixing & Debugging,0.13786319,0.013513429999999993
issue_bodies,262,before,Deployment,0.14430742,Documentation & Communication,0.14258091,0.0017265099999999867
issue_bodies,264,before,Documentation & Communication,0.1490113,Bug Fixing & Debugging,0.14258313,0.006428170000000011
issue_bodies,268,before,UI / UX,0.18161765,Bug Fixing & Debugging,0.17603387,0.005583779999999983
issue_bodies,280,before,Documentation & Communication,0.14994536,Bug Fixing & Debugging,0.14362536,0.006319999999999992
issue_bodies,284,before,Bug Fixing & Debugging,0.1473095,UI / UX,0.1429837,0.0043258000000000185
issue_bodies,285,before,Bug Fixing & Debugging,0.1831274,UI / UX,0.18055935,0.0025680499999999884
issue_bodies,290,before,Feature Development,0.16025573,Documentation & Communication,0.15557627,0.004679460000000024
issue_bodies,291,before,Testing & CI,0.15124796,Deployment,0.14608514,0.005162819999999985
issue_bodies,292,before,Code Review & Collaboration,0.14805707,Feature Development,0.14019127,0.007865800000000006
issue_bodies,296,before,Bug Fixing & Debugging,0.17570108,UI / UX,0.17491554,0.0007855400000000012
issue_bodies,298,before,Bug Fixing & Debugging,0.15523985,Documentation & Communication,0.13543978,0.019800070000000003
issue_bodies,299,before,UI / UX,0.150362,Feature Development,0.13302474,0.017337259999999993
issue_bodies,300,before,Testing & CI,0.15788773,Bug Fixing & Debugging,0.15484677,0.003040960000000009
issue_bodies,302,before,Bug Fixing & Debugging,0.15503934,Documentation & Communication,0.14777592,0.007263419999999993
issue_bodies,303,before,Deployment,0.14596479,Documentation & Communication,0.13619632,0.009768470000000001
issue_bodies,305,before,Feature Development,0.15062605,Deployment,0.1443785,0.006247550000000018
issue_bodies,307,before,Feature Development,0.16930825,Bug Fixing & Debugging,0.1681235,0.0011847499999999844
issue_bodies,308,before,Documentation & Communication,0.14837685,Deployment,0.14480041,0.003576440000000014
issue_bodies,309,before,Documentation & Communication,0.15823384,Deployment,0.150517,0.007716839999999975
issue_bodies,310,before,Documentation & Communication,0.15066108,Deployment,0.14834812,0.002312960000000003
issue_bodies,311,before,Testing & CI,0.1684785,Documentation & Communication,0.15032905,0.01814945000000001
issue_bodies,312,before,Testing & CI,0.1452853,Bug Fixing & Debugging,0.13941236,0.005872939999999993
issue_bodies,316,before,Code Review & Collaboration,0.13691501,Deployment,0.13679232,0.00012269000000000863
issue_bodies,317,before,Refactoring & Cleanup,0.13931619,Testing & CI,0.13903542,0.0002807700000000135
issue_bodies,318,before,Deployment,0.16951583,Documentation & Communication,0.15465833,0.014857499999999996
issue_bodies,319,before,Refactoring & Cleanup,0.1455198,Documentation & Communication,0.13653354,0.008986259999999996
issue_bodies,322,before,Documentation & Communication,0.15101369,Deployment,0.1458497,0.005163990000000007
issue_bodies,324,before,Bug Fixing & Debugging,0.17793997,Testing & CI,0.17715858,0.0007813899999999929
issue_bodies,325,before,Deployment,0.15275595,Testing & CI,0.14108333,0.011672619999999995
issue_bodies,326,before,Testing & CI,0.19093913,Bug Fixing & Debugging,0.17999591,0.010943220000000004
issue_bodies,328,before,Testing & CI,0.16135387,Bug Fixing & Debugging,0.15163094,0.009722930000000019
issue_bodies,330,before,Testing & CI,0.18030415,Bug Fixing & Debugging,0.16784988,0.01245426999999999
issue_bodies,331,before,Testing & CI,0.15510502,Bug Fixing & Debugging,0.1535558,0.0015492200000000178
issue_bodies,332,before,Testing & CI,0.14693245,Code Review & Collaboration,0.1462784,0.0006540499999999894
issue_bodies,333,before,Testing & CI,0.19875821,Bug Fixing & Debugging,0.18530747,0.013450739999999989
issue_bodies,342,before,Documentation & Communication,0.15918058,Code Review & Collaboration,0.15742502,0.0017555599999999894
issue_bodies,345,before,Refactoring & Cleanup,0.14397798,Documentation & Communication,0.14120267,0.002775310000000003
issue_bodies,349,before,Bug Fixing & Debugging,0.15840816,UI / UX,0.15446521,0.003942950000000001
issue_bodies,350,before,Documentation & Communication,0.13584107,Testing & CI,0.13191319,0.003927879999999995
issue_bodies,351,before,Refactoring & Cleanup,0.14855246,Bug Fixing & Debugging,0.13486356,0.013688900000000004
issue_bodies,352,before,Documentation & Communication,0.15324186,Deployment,0.15269181,0.0005500499999999964
issue_bodies,353,before,Feature Development,0.15084955,Code Review & Collaboration,0.14289892,0.007950629999999986
issue_bodies,356,before,Deployment,0.1649474,Feature Development,0.15589479,0.009052609999999989
issue_bodies,357,before,Documentation & Communication,0.15295944,Deployment,0.1468464,0.006113040000000014
issue_bodies,358,before,Documentation & Communication,0.15670371,Deployment,0.14756352,0.009140189999999992
issue_bodies,360,before,Deployment,0.16005735,Bug Fixing & Debugging,0.15285188,0.007205469999999992
issue_bodies,362,before,Bug Fixing & Debugging,0.1664767,Refactoring & Cleanup,0.14686045,0.019616250000000002
issue_bodies,363,before,Documentation & Communication,0.15793768,Deployment,0.14752614,0.010411539999999997
issue_bodies,364,before,Documentation & Communication,0.15793768,Deployment,0.14752614,0.010411539999999997
issue_bodies,365,before,Bug Fixing & Debugging,0.16652308,Deployment,0.15520872,0.011314359999999996
issue_bodies,367,before,Testing & CI,0.1435965,Feature Development,0.14169395,0.001902549999999975
issue_bodies,369,before,Testing & CI,0.15883791,Deployment,0.15739897,0.0014389399999999997
issue_bodies,373,before,Bug Fixing & Debugging,0.16842103,Deployment,0.15564187,0.012779160000000012
issue_bodies,376,before,Bug Fixing & Debugging,0.16050692,Testing & CI,0.15186559,0.008641330000000003
issue_bodies,378,before,Testing & CI,0.17134908,Bug Fixing & Debugging,0.16356364,0.007785439999999977
issue_bodies,379,before,Refactoring & Cleanup,0.15687053,Documentation & Communication,0.14981589,0.007054640000000001
issue_bodies,385,before,Feature Development,0.16621438,Refactoring & Cleanup,0.15083084,0.015383540000000001
issue_bodies,390,before,Code Review & Collaboration,0.14829728,Documentation & Communication,0.14429757,0.003999710000000017
issue_bodies,392,before,Code Review & Collaboration,0.14953032,Documentation & Communication,0.14368413,0.005846190000000001
issue_bodies,393,before,Testing & CI,0.2007962,Bug Fixing & Debugging,0.19621114,0.004585060000000002
issue_bodies,394,before,Documentation & Communication,0.14547938,Code Review & Collaboration,0.14115882,0.004320560000000001
issue_bodies,395,before,Documentation & Communication,0.16045335,Refactoring & Cleanup,0.14625822,0.01419513
issue_bodies,397,before,Refactoring & Cleanup,0.16803871,Code Review & Collaboration,0.15069173,0.017346980000000012
issue_bodies,398,before,Documentation & Communication,0.13546725,Feature Development,0.1352954,0.00017185000000000117
issue_bodies,402,before,Code Review & Collaboration,0.14739247,Documentation & Communication,0.1420523,0.005340170000000005
issue_bodies,404,before,Feature Development,0.15243092,Code Review & Collaboration,0.14922065,0.0032102699999999873
issue_bodies,405,before,Refactoring & Cleanup,0.15523624,Bug Fixing & Debugging,0.14885269,0.006383549999999988
issue_bodies,408,before,Code Review & Collaboration,0.1420442,Feature Development,0.13920693,0.002837270000000003
issue_bodies,409,before,UI / UX,0.16946143,Feature Development,0.15441437,0.015047060000000001
issue_bodies,410,before,UI / UX,0.16797967,Feature Development,0.16042067,0.00755900000000001
issue_bodies,411,before,Bug Fixing & Debugging,0.17097053,Testing & CI,0.15289448,0.01807605000000001
issue_bodies,412,before,Feature Development,0.16703291,UI / UX,0.16339645,0.003636460000000008
